fish_id,Genotype,Position,Tray,Trial,Time,Bin,Dist_travelled_total,Dist_travelled_mean,Dist_travelled_var,Velocity_mean,Velocity_var,Time_moving_total,Freq_moving,Acceleration_max,Acceleration_min,Acceleration_var,Freq_in_middle,Time_in_middle_total,Time_in_middle_mean,Time_in_middle_var,Dist_to_middle_total,Dist_to_middle_mean,Dist_to_middle_var,Mobility_total,Mobility_mean,Mobility_var,Meander_total,Meander_mean,Meander_var,Heading_mean,Heading_var
5.2-6.10,hom,A5,5,1,1899-12-31T07:00:00Z,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5399.41,3.5996,9.87763e-13,0,0,0,0,0,0,0,0
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,0,1.45182,9.72419e-4,3.8835e-4,0.0243105,0.242719,0,0,300.827,-300.827,304.546,0,0,0,0,5591.81,3.73784,5.46909e-4,240.862,0.161328,12.0767,0,0,0,148.162,3240.5
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,1,0.763921,5.09281e-4,1.3385e-4,0.012732,0.0836564,0,0,199.211,-199.211,104.773,0,0,0,0,5602.06,3.7347,0.00154244,82.7577,0.0551718,1.91763,0,0,0,76.9908,2404.03
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4375.18,2.91873,2.1294e-5,0,0,0,0,0,0,0,0
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4370.32,2.91355,2.19638e-13,0,0,0,0,0,0,0,0
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,5,101.033,0.0673555,0.0360921,1.68389,22.5575,21.68,35,958.234,-656.457,12987.6,7,14.16,2.02286,1.72152,1846.82,1.23121,1.23043,7920.47,5.28031,230.604,5610.07,55.0007,13349.2,89.0904,2923.49
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,6,82.5703,0.055194,0.024378,1.37985,15.2362,17.92,26,675.021,-619.985,11263,4,15.56,3.89,2.1092,2556.71,1.70675,1.68187,6256.14,4.18191,151.728,6687.96,76.8732,22023,158.339,3052.46
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,7,137.125,0.0914169,0.0419502,2.28542,26.2189,29.6,31,1087.46,-623.938,16056.7,5,10.6,2.12,3.3016,3046.52,2.03101,1.43315,10210.2,6.80678,228.317,8609.36,50.6433,7614.62,79.7615,2981.53
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,8,108.386,0.0722575,0.0293123,1.80644,18.3202,32.72,37,850.849,-503.557,13503.6,6,9.88,1.64667,2.53851,2675.99,1.78399,1.37725,8091.79,5.39453,175.522,6708.64,52.8239,11064.4,75.272,3091.2
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,9,284.526,0.189684,0.0769103,4.74209,48.0689,47.24,21,1356.14,-661.874,24638,6,3.24,0.54,0.04528,3946.33,2.63088,1.23208,19565.1,13.0434,367.779,10694.2,27.8495,4953.79,126.221,3204.75
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,10,112.626,0.0750843,0.0557406,1.87711,34.8379,18.92,6,1844.24,-1866.83,17051.9,1,0.4,0.4,0,4948.54,3.29903,0.199572,7352.95,4.90197,183.764,7162.62,48.3961,9355.13,71.6728,2892.24
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4850.03,3.23551,1.28484e-6,0,0,0,0,0,0,0,0
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4856.62,3.23775,3.16715e-13,0,0,0,0,0,0,0,0
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,13,1.13236,7.54906e-4,1.7471e-4,0.0188726,0.109194,0,0,140.447,-184.754,102.317,0,0,0,0,4909.15,3.27277,0.0056359,60.3426,0.0402284,0.691412,538.199,538.199,0,7.42506,2269.83
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,14,1.01004,6.74261e-4,1.73556e-4,0.0168565,0.108472,0,0,190.351,-190.351,136.037,0,0,0,0,5051.99,3.37024,0.0020532,59.9798,0.0400399,0.646753,0,0,0,151.574,1560.47
5.2-6.10,hom,A5,5,7,1899-12-31T09:03:00Z,6,166.139,0.11076,0.0462371,2.76899,28.8982,41.84,30,889.007,-564.304,18680.2,3,5.28,1.76,0.2416,3544.39,2.36293,1.10476,12714.9,8.47662,281.638,8415.37,41.6602,5343.15,106.743,3113.06
5.2-6.10,hom,A5,5,7,1899-12-31T09:03:00Z,7,201.009,0.134006,0.0689024,3.35015,43.064,45.88,32,1137.59,-699.064,25582,2,2.32,1.16,0.0128,3988.56,2.65904,0.800997,14975.2,9.9835,363.952,10303.9,44.2228,9052.16,69.5362,3070.41
5.2-6.10,hom,A5,5,7,1899-12-31T09:03:00Z,9,247.178,0.164785,0.0861501,4.11963,53.8438,52.56,27,1613.18,-800.184,34026.6,2,3.2,1.6,0.6272,4268.19,2.84546,0.744808,17326.7,11.5512,379.358,17161.9,60.8577,15861.2,93.2919,3140.33
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,0,0.220832,1.4811e-4,3.27073e-5,0.00370274,0.0204421,0,0,138.02,-138.02,25.6041,0,0,0,0,2850.41,1.9079,0.00402932,14.6067,0.00979661,0.143097,0,0,0,124.128,0
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,1,0.222271,1.4818e-4,3.29361e-5,0.00370451,0.0205851,0,0,138.919,-138.919,25.7485,0,0,0,0,2725.87,1.81725,5.00129e-4,12.5683,0.00837887,0.105308,0,0,0,118.802,0
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,2,0.202182,1.34788e-4,2.72518e-5,0.00336971,0.0170324,0,0,126.364,-126.364,21.3047,0,0,0,0,2787.5,1.85833,0.00640832,8.5,0.00566667,0.0481667,0,0,0,19.7673,0
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,3,20.5696,0.0137314,0.00757525,0.343284,4.73453,3.2,1,684.226,-333.203,1798.88,1,1.36,1.36,0,3448.12,2.30028,0.523153,2177.58,1.45366,82.3705,1030.06,38.1505,5984.32,174.271,1726.74
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5215.61,3.47707,7.93608e-13,0,0,0,0,0,0,0,0
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,5,70.1934,0.0467956,0.0230492,1.16989,14.4057,13.2,19,672.254,-493.938,9080.99,6,16.24,2.70667,6.16747,2003.71,1.33581,1.20284,5638.29,3.75886,163.48,3015.67,45.01,3508.26,23.9214,3126.09
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,6,99.0213,0.0661023,0.0277876,1.65256,17.3672,27.8,36,944.878,-495.109,13066,5,19.56,3.912,11.4059,1558.34,1.03958,1.28178,7756.98,5.17822,182.87,6454.08,58.6735,9860.55,58.1432,2988.84
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,7,136.722,0.0911482,0.039278,2.27871,24.5487,39.32,43,916.513,-615.48,17127.1,5,12.2,2.44,2.2056,2826.64,1.88443,1.61025,10783,7.18865,249.303,9266.41,55.1572,5947.49,99.6306,3155
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,8,193.724,0.129149,0.0478169,3.22873,29.8856,47.88,36,920.764,-583.003,18996.7,4,7.96,1.99,1.77853,3338.92,2.22595,1.39176,14281.2,9.5208,288.151,16122.5,62.0097,15075.4,115.345,3128
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,9,218.538,0.145886,0.0492548,3.64716,30.784300000000002,46.8,21,835.91,-520.149,19077.2,3,2,0.666667,0.128533,3604.03,2.40429,1.01166,15265,10.1903,268.81,14113.4,45.8227,11135.8,61.8939,3227.85
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,10,52.3345,0.0348897,0.0241073,0.872242,15.0671,8.48,4,1217.26,-711.805,7667.73,0,0,0,0,5128.01,3.41867,0.0341377,3117.93,2.07862,91.7821,1465.84,30.5384,8715.52,4.41516,2572.7
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5076.67,3.3935,2.94335e-4,0,0,0,0,0,0,0,0
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,12,5.39295,0.0035953,0.00142568,0.0898825,0.891051,1.24,1,300.457,-372.311,454.417,0,0,0,0,5269.93,3.51329,0.00483609,418.866,0.279244,10.3537,767.765,109.681,7441.07,44.2797,806.649
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,13,111.653,0.0744353,0.0566092,1.86088,35.3808,22.92,21,2140.12,-1455.07,18508.6,0,0,0,0,5710.99,3.80733,0.0650535,6623.1,4.4154,139.444,7031.5,63.9227,16879.5,164.173,2826.58
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,14,1.83843,0.00122562,3.34217e-4,0.0306405,0.208886,0,0,230.736,-230.736,262.281,0,0,0,0,5040.51,3.36034,0.00315994,75.7242,0.0504828,0.589772,0,0,0,119.872,2580.24
6.2-6.10,het,A6,5,1,1899-12-31T07:00:00Z,0,0.487979,3.30162e-4,8.05037e-5,0.00825405,0.0503148,0,0,153.292,-153.292,63.1069,0,0,0,0,3271.24,2.20732,2.40536e-4,58.1491,0.0393431,1.14913,0,0,0,68.0124,3018.18
6.2-6.10,het,A6,5,1,1899-12-31T07:00:00Z,1,1.16568,7.77123e-4,2.27113e-4,0.0194281,0.141946,0,0,194.42,-194.42,177.904,0,0,0,0,3308.51,2.20568,3.01528e-4,142.794,0.0951961,3.45277,0,0,0,112.455,3220.15
6.2-6.10,het,A6,5,1,1899-12-31T07:00:00Z,2,18.6097,0.0124065,0.00500077,0.310162,3.12548,2.32,3,766.73,-391.237,2895.6,0,0,0,0,2878.78,1.91918,0.705649,1237.36,0.824907,26.4796,619.881,56.3528,6837.96,27.1728,1217.48
