"","fish_id","Genotype","Position","Trial","Tray","Bin","Distance_travelled","Velocity_mean","Velocity_var","Time_moving","Freq_moving","Acceleration_max","Acceleration_min","Acceleration_mean","Acceleration_var","Freq_in_middle","Time_in_middle","Dist_to_middle_total","Dist_to_middle_mean","Dist_to_middle_var","Mobility_total","Mobility_mean","Mobility_var"
"877",69,"het","D3","11",3,"Start-0:05:00",336.141,1.12296,"13.0401",73.1337,79,740.586,-676.27,2.05817e-17,"2908.25",7,19.3334,9613.54,2.13967,"1.12425",22924.3,5.10563,"247.207"
"878",69,"het","D3","11",3,"0:05:00-0:10:00",902.422,3.0094,"26.4663",224.201,154,513.307,-561.19,0.0643171,"7948.7",17,65.1307,9282.67,2.06327,"1.84365",59860,13.3081,"487.593"
"879",69,"het","D3","11",3,"0:10:00-0:15:00",108.129,0.360589,"6.87984",15.1334,11,683.108,-581.401,-0.0261573,"1703.52",1,0.469669,14283.9,3.1749,"0.0471326",4839.8,1.07599,"51.9812"
"880",69,"het","D3","11",3,"0:15:00-0:20:00",706.666,2.35554,"21.932",175.128,187,590.848,-765.021,0.0699315,"6161.98",21,57.267,8364.49,1.85878,"1.59732",43206.5,9.60145,"366.543"
"881",69,"het","D3","11",3,"0:20:00-0:25:00",231.977,0.773596,"13.3946",48.2062,41,1647.23,-1466.81,-0.0699781,"4149.98",0,0,12091.7,2.68763,"0.226968",11435,2.54224,"105.509"
"882",69,"het","D3","11",3,"0:25:00-0:30:00",779.481,2.59941,"23.8105",190.859,176,518.062,-365.476,0.0103841,"7252.64",15,36.1335,9715.61,2.1595,"1.4547",47599.4,10.5823,"399.378"
"883",70,"het","D4","11",3,"Start-0:05:00",266.243,0.889447,"8.18194",64.8003,99,320.5,-347.202,4.43298e-17,"2215.48",10,80.6004,6171.58,1.3736,"1.26761",17538.4,3.9061,"185.517"
"884",70,"het","D4","11",3,"0:05:00-0:10:00",996.382,3.32274,"32.6088",228.598,155,632.291,-535.593,0.0239143,"10274.5",16,27.3335,9097.16,2.02204,"0.998119",61060.3,13.575,"521.382"
"885",70,"het","D4","11",3,"0:10:00-0:15:00",678.011,2.26103,"38.5299",140.399,133,1734.59,-1836.42,0.0154223,"10924.6",14,35.0668,10209.4,2.26925,"1.32911",36293.2,8.06874,"362.586"
"886",70,"het","D4","11",3,"0:15:00-0:20:00",912.66,3.04218,"38.3126",200.8,168,881.939,-702.915,-0.015412,"12157.7",12,51.1336,9124.89,2.02775,"1.31065",55681.6,12.3737,"578.586"
"887",70,"het","D4","11",3,"0:20:00-0:25:00",205.355,0.684819,"6.46543",43.2729,58,423.301,-409.983,-3.79209e-17,"1741.6",4,36.8669,9682.51,2.15215,"0.992755",12468.9,2.77209,"130.431"
"888",70,"het","D4","11",3,"0:25:00-0:30:00",1150.85,3.83784,"55.5089",203.725,122,891.961,-924.445,-0.0838707,"16947.5",14,68.4003,8076.68,1.79522,"1.45086",67688.2,15.0485,"701.608"
"889",71,"wt","D5","11",3,"Start-0:05:00",567.232,1.89498,"35.4915",101.667,113,2388.3,-2198.91,1.26656e-17,"9339.93",1,0.933338,12843.7,2.8586,"0.399224",32656,7.27305,"376.07"
"890",71,"wt","D5","11",3,"0:05:00-0:10:00",1036.48,3.45645,"31.6145",233.065,161,840.078,-502.917,-0.0474576,"9825.13",20,49.7336,9293.38,2.06566,"1.618",65678.9,14.6018,"523.308"
"891",71,"wt","D5","11",3,"0:10:00-0:15:00",119.039,0.396971,"8.90287",19.4031,18,1191.94,-1044.18,-5.68813e-17,"2529.25",0,0,16630.2,3.69641,"0.0220782",5933.3,1.3191,"70.9474"
"892",71,"wt","D5","11",3,"0:15:00-0:20:00",1044.62,3.48206,"39.0629",210.662,151,754.2,-573.196,0.0216285,"11468.5",15,38.2002,10023.8,2.22751,"1.28841",61518.3,13.6707,"541.238"
"893",71,"wt","D5","11",3,"0:20:00-0:25:00",112.156,0.374019,"3.93755",18.8061,21,574.817,-458.574,-0.0319338,"1029",1,2.20001,13833.7,3.07483,"0.20579",5804.81,1.29053,"51.3418"
"894",71,"wt","D5","11",3,"0:25:00-0:30:00",1098.22,3.66234,"42.8706",213.192,153,968.591,-642.344,0.048361,"12997.7",9,23.8001,11110.8,2.46962,"1.1229",61674.6,13.7116,"513.42"
"895",72,"hom","D6","11",3,"Start-0:05:00",431.74,1.44233,"11.2023",106.599,130,549.405,-271.68,0.0417604,"3120.88",25,84.6004,4913.91,1.09368,"0.94016",26882,5.98707,"221.812"
"896",72,"hom","D6","11",3,"0:05:00-0:10:00",875.312,2.91899,"22.68",244.2,125,885.304,-734.109,0.0460272,"7861.53",11,26.6668,10296.3,2.28856,"1.07122",58020,12.8991,"413.679"
"897",72,"hom","D6","11",3,"0:10:00-0:15:00",335.663,1.11937,"36.7237",49.7366,59,2064.7,-1552.11,-0.206521,"10820",6,86.2671,8532.35,1.8965,"1.85218",14635.1,3.25368,"167.311"
"898",72,"hom","D6","11",3,"0:15:00-0:20:00",705.235,2.35077,"21.0299",187.928,123,1075.8,-982.701,0.0112697,"7081.83",10,73.861,8398.19,1.86626,"1.52033",45256.2,10.0569,"354.388"
"899",72,"hom","D6","11",3,"0:20:00-0:25:00",29.7523,0.0992179,"1.58082",4.33935,5,846.306,-734.973,-0.0112772,"510.818",1,1.93934,13217,2.93776,"0.301699",1317.23,0.292848,"11.2815"
"900",72,"hom","D6","11",3,"0:25:00-0:30:00",624.707,2.08327,"18.7479",169.268,173,870.623,-626.472,1.89604e-17,"6061.28",9,31.5335,9384.7,2.08595,"1.47325",36475,8.10915,"271.394"
"901",73,"hom","A1","12",4,"Start-0:05:00",827.801,2.77288,"27.7584",159.266,35,789.684,-479.31,-3.17561e-18,"6468.5",10,6.40003,9939.59,2.21767,"0.925418",67888.2,15.1604,"683.773"
"902",73,"hom","A1","12",4,"0:05:00-0:10:00",1050.28,3.50092,"28.9763",214.066,66,961.223,-589.563,0.0125822,"7707.61",13,36.6668,10159.9,2.25775,"1.18028",84615.4,18.8034,"662.143"
"903",73,"hom","A1","12",4,"0:10:00-0:15:00",448.361,1.49519,"15.8271",83.2034,38,737.245,-817.58,-0.0125906,"4078.02",8,4.93336,11781.8,2.61875,"0.313158",34166.5,7.59593,"324.808"
"904",73,"hom","A1","12",4,"0:15:00-0:20:00",781.012,2.60336,"21.508",174.128,88,1181.33,-681.233,-6.94753e-17,"5759.05",17,26.6001,9561.65,2.12481,"0.896993",63009.2,14.002,"498.673"
"905",73,"hom","A1","12",4,"0:20:00-0:25:00",186.542,0.622081,"7.33594",37.8729,17,725.184,-675.017,9.48022e-17,"1780.72",1,1.33334,11540.3,2.56508,"0.197324",13925,3.09582,"152.544"
"906",73,"hom","A1","12",4,"0:25:00-0:30:00",1039.33,3.46594,"23.1959",224.734,75,539.534,-704.846,0.0354505,"6749.94",12,8.73338,10917.3,2.4266,"0.50942",83654.6,18.5982,"595.945"
"907",74,"het","A2","12",4,"Start-0:05:00",273.079,0.914732,"9.798",67.5322,96,489.176,-393.279,-3.17561e-18,"2566.25",14,73.2004,4630.89,1.03322,"0.766585",22411.8,5.00487,"275.873"
"908",74,"het","A2","12",4,"0:05:00-0:10:00",492.437,1.64145,"20.9983",113.799,153,1111.67,-889.583,0.011904,"5512.6",15,49.4002,9196.41,2.04365,"1.56858",34370.8,7.63795,"370.105"
"909",74,"het","A2","12",4,"0:10:00-0:15:00",74.1493,0.247273,"3.00868",11.9364,17,514.914,-497.031,-0.011912,"833.682",0,0,13484.8,2.99728,"0.141757",4441.21,0.987375,"51.2083"
"910",74,"het","A2","12",4,"0:15:00-0:20:00",217.11,0.723695,"7.90743",54.1336,84,565.427,-350.636,0,"1927.18",7,44.0669,8872.42,1.97165,"1.46946",14804.2,3.28982,"169.024"
"911",74,"het","A2","12",4,"0:20:00-0:25:00",15.8615,0.0528947,"0.451207",0.600003,1,552.326,-419.515,-1.58004e-18,"169.717",0,0,14445.2,3.21076,"0.000262009",590.052,0.131181,"3.55945"
"912",74,"het","A2","12",4,"0:25:00-0:30:00",273.939,0.91353,"9.64467",68.667,109,794.79,-429.843,-3.79209e-17,"2368.53",14,58.6003,8905.6,1.97946,"1.74398",19612.1,4.36019,"224.641"
"913",75,"het","A3","12",4,"Start-0:05:00",408.125,1.36709,"15.7871",101.401,88,742.857,-476.303,0.0337827,"4194.83",13,25.0668,10663.4,2.37916,"1.01595",31255.1,6.9797,"371.3"
"914",75,"het","A3","12",4,"0:05:00-0:10:00",1042.19,3.47396,"41.8927",230.534,154,921.363,-578.708,-0.033595,"12857.6",14,30.6002,11562.4,2.56943,"1.38722",72074.1,16.0165,"779.305"
"915",75,"het","A3","12",4,"0:10:00-0:15:00",412.286,1.37489,"19.2579",81.2671,63,608.621,-469.28,5.68813e-17,"4272.42",7,6.93337,12981,2.8853,"0.981173",29259.1,6.50492,"382.025"
"916",75,"het","A3","12",4,"0:15:00-0:20:00",604.69,2.01562,"25.0508",149.595,186,824.24,-628.152,3.78956e-17,"6980.15",14,46.4669,10211.1,2.26913,"1.66326",40682.8,9.04063,"464.474"
"917",75,"het","A3","12",4,"0:20:00-0:25:00",197.881,0.659893,"9.75596",40.6062,51,1073.22,-868.709,-1.89604e-17,"2823.2",4,33.8002,10035,2.23049,"1.45653",13712.5,3.04857,"180.096"
"918",75,"het","A3","12",4,"0:25:00-0:30:00",550.384,1.83542,"25.1247",137.058,188,653.784,-539.974,0.0116703,"7284.41",7,72.6004,9549.93,2.12268,"2.30784",36128.6,8.03215,"433.558"
"919",76,"het","A4","12",4,"Start-0:05:00",45.7348,0.153197,"1.61527",6.2667,6,405.609,-407.905,3.17561e-18,"404.042",0,0,9649.82,2.15302,"0.0381697",3397.34,0.758673,"40.3049"
"920",76,"het","A4","12",4,"0:05:00-0:10:00",509.446,1.69814,"15.4825",134.264,161,542.597,-404.297,-6.63173e-17,"4415.49",19,84.6004,8095.57,1.79902,"1.97962",39583.3,8.79629,"411.307"
"921",76,"het","A4","12",4,"0:10:00-0:15:00",72.2059,0.240792,"3.77746",14.3334,23,811.691,-565.746,9.48022e-18,"1132.64",1,32.6002,10632.5,2.36331,"1.64432",4461.57,0.991902,"51.6063"
"922",76,"het","A4","12",4,"0:15:00-0:20:00",503.662,1.67886,"17.0223",124.467,141,701.834,-540.463,-3.15797e-18,"5085.92",8,55.8003,9462.24,2.10272,"1.83957",38627.5,8.58388,"415.573"
"923",76,"het","A4","12",4,"0:20:00-0:25:00",93.3307,0.311239,"3.25455",19.4001,31,455.029,-460.957,3.31808e-17,"818.847",1,58.6003,7798.05,1.73329,"1.15777",7004.92,1.55734,"81.7297"
"924",76,"het","A4","12",4,"0:25:00-0:30:00",611.459,2.03909,"24.3381",141.134,162,676.788,-570.446,0.0102608,"7801.43",8,65.0003,8801.53,1.95633,"1.6578",43936.7,9.76806,"480.974"
"925",77,"wt","A5","12",4,"Start-0:05:00",281.562,0.943146,"11.1683",57.9336,87,1162.46,-1259.72,1.90537e-17,"2785.18",9,69.5337,8060.12,1.79833,"1.46798",21235,4.74208,"258.371"
"926",77,"wt","A5","12",4,"0:05:00-0:10:00",479.043,1.5968,"14.9458",120.331,156,827.262,-558.646,0.018482,"4453.71",28,57.8003,7061.77,1.56928,"1.4443",39235.9,8.71908,"421.207"
"927",77,"wt","A5","12",4,"0:10:00-0:15:00",184.418,0.614996,"7.93679",43.4699,49,640.217,-1086.64,-0.0184943,"1881.81",4,5.73336,13055.6,2.9019,"0.368667",14099.9,3.13469,"176.882"
"928",77,"wt","A5","12",4,"0:15:00-0:20:00",423.245,1.41081,"12.5909",99.9945,122,712.072,-453.037,9.4739e-17,"4098.04",10,20.4668,10329.6,2.29547,"1.03621",33417.2,7.42604,"336.945"
"929",77,"wt","A5","12",4,"0:20:00-0:25:00",80.979,0.270049,"3.36241",16.5394,25,869.877,-412.867,-3.16007e-17,"836.119",5,148.327,6669.36,1.48241,"2.62746",5968.1,1.32683,"76.1551"
"930",77,"wt","A5","12",4,"0:25:00-0:30:00",453.002,1.51067,"11.9749",123.401,124,488.274,-305.612,-5.05612e-17,"4018.47",9,43.6077,8931.34,1.98518,"1.28095",34820.5,7.74132,"318.022"
"931",78,"hom","A6","12",4,"Start-0:05:00",560.966,1.87906,"19.3971",129.067,175,678.499,-678.499,3.96951e-17,"4882.97",26,85.3989,5745.03,1.2818,"1.12399",42558.4,9.50388,"500.26"
"932",78,"hom","A6","12",4,"0:05:00-0:10:00",274.072,0.913568,"7.51711",64.1337,82,718.075,-435.398,3.31587e-17,"2723.28",15,94.402,5121.03,1.13801,"1.20993",23823.3,5.29406,"237.736"
"933",78,"hom","A6","12",4,"0:10:00-0:15:00",104.063,0.347029,"4.02311",18.4001,29,504.641,-484.449,-3.16007e-18,"902.923",7,100.334,4970.51,1.1048,"1.24905",7486.62,1.66443,"90.8109"
"934",78,"hom","A6","12",4,"0:15:00-0:20:00",210.885,0.702947,"6.2525",36.6002,65,695.309,-398.17,0.0432293,"2035.91",17,150.528,2527.14,0.561587,"0.640993",18425.7,4.0946,"188.267"
"935",78,"hom","A6","12",4,"0:20:00-0:25:00",27.0054,0.0900575,"0.735523",5.26669,9,436.57,-254.976,-0.0432581,"208.335",1,0.272668,11835.5,2.6307,"0.227227",1661.47,0.369381,"14.5445"
"936",78,"hom","A6","12",4,"0:25:00-0:30:00",147.627,0.492308,"4.66336",22.8578,43,713.22,-320.89,-2.52806e-17,"1351.84",10,98.5915,5076.66,1.1284,"1.21564",12313.1,2.73746,"132.601"
"937",79,"wt","B1","12",4,"Start-0:05:00",208.429,0.698173,"8.66826",38.1987,54,1234.17,-910.871,0.0103555,"2262.68",11,175.866,2574.55,0.57442,"0.814988",14769.9,3.29832,"172.898"
"938",79,"wt","B1","12",4,"0:05:00-0:10:00",779.403,2.598,"22.6497",216.466,176,620.825,-553.015,-0.0102979,"6750.49",25,44.0684,8582.21,1.90716,"1.23978",61210.1,13.6022,"581.693"
"939",79,"wt","B1","12",4,"0:10:00-0:15:00",32.25,0.107547,"1.1284",5.33636,7,510.968,-264.876,6.32015e-18,"354.334",0,0,15230,3.3852,"0.00875578",2172.16,0.482918,"24.5611"
"940",79,"wt","B1","12",4,"0:15:00-0:20:00",691.412,2.30469,"21.1831",193.862,193,587.49,-567.81,-1.23161e-16,"6417.32",23,54.8003,8217.46,1.8261,"1.25576",51062.5,11.3472,"500.9"
"941",79,"wt","B1","12",4,"0:20:00-0:25:00",44.4869,0.148355,"2.98465",6.6727,10,820.502,-495.122,-1.26403e-17,"708.278",1,3.86669,13456.2,2.99094,"0.162149",2595.69,0.577077,"35.1654"
"942",79,"wt","B1","12",4,"0:25:00-0:30:00",697.098,2.32468,"23.1153",180.192,175,1047.97,-770.894,7.90019e-17,"6980.43",13,39.4669,9162.16,2.03649,"1.06962",50681.8,11.2676,"497.236"
"943",80,"het","B2","12",4,"Start-0:05:00",39.0068,0.130661,"0.5006",7.0667,6,95.5094,-82.9771,-3.17561e-18,"134.648",2,299.2,0,0,"0",3354.14,0.749026,"17.587"
"944",80,"het","B2","12",4,"0:05:00-0:10:00",663.65,2.21216,"25.9309",169.798,204,602.792,-506.075,3.31587e-17,"7633.07",19,117.402,6120.9,1.3602,"1.89218",51852.4,11.5228,"629.108"
"945",80,"het","B2","12",4,"0:10:00-0:15:00",102.356,0.341336,"4.44457",19.1334,29,532.571,-466.194,-9.48022e-18,"1034.56",3,47.0002,9606.42,2.13524,"1.14434",6608.99,1.46932,"81.1421"
"946",80,"het","B2","12",4,"0:15:00-0:20:00",646.969,2.15655,"30.24",150.734,183,771.969,-646.729,5.68434e-17,"9230.71",14,65.867,7955.27,1.76784,"1.73639",47839.2,10.6309,"569.366"
"947",80,"het","B2","12",4,"0:20:00-0:25:00",75.0206,0.250179,"5.74089",11.8667,17,765.827,-733.44,-5.68813e-17,"1118.2",2,62.4595,3631.19,0.80711,"0.7635",4426.26,0.98405,"64.3208"
"948",80,"het","B2","12",4,"0:25:00-0:30:00",804.522,2.68292,"40.8019",163.534,194,695.96,-610.94,1.15343e-16,"11920.2",8,36.741,10024.9,2.22824,"1.43031",53131.9,11.8123,"647.038"
